file_name,vertices,edges,m,lambda,density,time_ms,time_s
dataset/gahuku.net,16,120,30,0.1,-5.800000000000001,17359.905142999196,17.359905142999196
dataset/gahuku.net,16,120,30,0.1,-5.800000000000001,34755.002091998904,34.755002091998904
dataset/gahuku.net,16,120,30,0.1,-5.800000000000001,52209.8984309996,52.2098984309996
dataset/gahuku.net,16,120,30,0.1,-5.800000000000001,69652.38561799924,69.65238561799924
dataset/gahuku.net,16,120,30,0.1,-5.800000000000001,87103.93328699865,87.10393328699865
dataset/gahuku.net,16,120,30,0.1,-5.800000000000001,104493.13172799884,104.49313172799884
dataset/gahuku.net,16,120,30,0.1,-5.800000000000001,121865.95433199909,121.86595433199909
dataset/gahuku.net,16,120,30,0.1,-5.800000000000001,139180.56375000015,139.18056375000015
dataset/gahuku.net,16,120,30,0.1,-5.800000000000001,156551.189152,156.551189152
dataset/gahuku.net,16,120,30,0.1,-5.800000000000001,173901.11911299755,173.90111911299755
dataset/gahuku.net,16,120,30,0.1,-5.800000000000001,191259.79863400062,191.25979863400062
dataset/gahuku.net,16,120,30,0.1,-5.800000000000001,208690.16714799727,208.69016714799727
dataset/gahuku.net,16,120,30,0.1,-5.800000000000001,226078.95186099995,226.07895186099995
dataset/gahuku.net,16,120,30,0.1,-5.800000000000001,243422.28198299927,243.42228198299927
dataset/gahuku.net,16,120,30,0.1,-5.800000000000001,260926.88217499744,260.92688217499744
dataset/gahuku.net,16,120,30,0.1,-5.800000000000001,278325.78405899764,278.32578405899767
dataset/gahuku.net,16,120,30,0.1,-5.800000000000001,295743.257361999,295.743257361999
dataset/gahuku.net,16,120,30,0.1,-5.800000000000001,313061.9710749998,313.06197107499975
dataset/gahuku.net,16,120,30,0.1,-5.800000000000001,330332.8973499993,330.33289734999926
dataset/gahuku.net,16,120,30,0.1,-5.800000000000001,347674.63293499895,347.67463293499895
dataset/gahuku.net,16,120,30,0.1,-5.800000000000001,365037.7434059992,365.0377434059992
dataset/gahuku.net,16,120,30,0.1,-5.800000000000001,382425.0842889997,382.42508428899964
dataset/gahuku.net,16,120,30,0.1,-5.800000000000001,400023.9238209979,400.0239238209979
dataset/gahuku.net,16,120,30,0.1,-5.800000000000001,417404.21186599997,417.40421186599997
dataset/gahuku.net,16,120,30,0.1,-5.800000000000001,434791.88985599834,434.7918898559983
dataset/gahuku.net,16,120,30,0.1,-5.800000000000001,452169.6808390006,452.16968083900065
dataset/gahuku.net,16,120,30,0.1,-5.800000000000001,469501.7143149999,469.50171431499984
dataset/gahuku.net,16,120,30,0.1,-5.800000000000001,486863.75071599835,486.8637507159983
dataset/gahuku.net,16,120,30,0.1,-5.800000000000001,504298.34587999724,504.2983458799972
dataset/gahuku.net,16,120,30,0.1,-5.800000000000001,521710.91727199743,521.7109172719975
dataset/gahuku.net,16,120,30,0.1,-5.800000000000001,539384.0405299998,539.3840405299998
dataset/gahuku.net,16,120,30,0.1,-5.800000000000001,556799.7803299986,556.7997803299986
dataset/gahuku.net,16,120,30,0.1,-5.800000000000001,574171.1394589983,574.1711394589984
dataset/gahuku.net,16,120,30,0.1,-5.800000000000001,591541.7284079995,591.5417284079995
dataset/gahuku.net,16,120,30,0.1,-5.800000000000001,608835.8304139983,608.8358304139983
dataset/gahuku.net,16,120,30,0.1,-5.800000000000001,626242.4124699973,626.2424124699974
dataset/gahuku.net,16,120,30,0.1,-5.800000000000001,643641.464641998,643.641464641998
dataset/gahuku.net,16,120,30,0.1,-5.800000000000001,660962.3759949973,660.9623759949973
dataset/gahuku.net,16,120,30,0.1,-5.800000000000001,678589.965821,678.5899658210001
dataset/gahuku.net,16,120,30,0.1,-5.800000000000001,696082.0703049976,696.0820703049976
dataset/gahuku.net,16,120,30,0.1,-5.800000000000001,713493.359969998,713.493359969998
dataset/gahuku.net,16,120,30,0.1,-5.800000000000001,730892.1996889985,730.8921996889985
dataset/gahuku.net,16,120,30,0.1,-5.800000000000001,748285.5353939994,748.2855353939995
