file_name,vertices,edges,m,lambda,density,time_ms,time_s,process_id
dataset/gahuku.net,16,120,10,0.6,36.519999999999996,4638.444594999783,4.638444594999783,18756
dataset/gahuku.net,16,120,10,0.7,55.75,5123.929610999767,5.123929610999767,18757
dataset/gahuku.net,16,120,10,0.4,17.076190476190476,6727.761428000122,6.727761428000122,18754
dataset/gahuku.net,16,120,10,0.5,24.238095238095237,8480.984705999617,8.480984705999617,18755
dataset/gahuku.net,16,120,10,0.9,95.4666666666667,11333.7451769994,11.3337451769994,18757
dataset/gahuku.net,16,120,10,0.8,75.50000000000003,11632.158583999626,11.632158583999626,18756
dataset/gahuku.net,16,120,10,0.3,6.866666666666666,12061.758494999594,12.061758494999594,18753
dataset/gahuku.net,16,120,10,0.1,-5.800000000000001,16814.27090299985,16.81427090299985,18751
dataset/gahuku.net,16,120,10,0.2,-4.3500000000000005,18026.92710500014,18.02692710500014,18752
dataset/gahuku.net,16,120,10,0.4,17.076190476190476,20288.311489999614,20.288311489999614,18756
dataset/gahuku.net,16,120,10,0.5,24.238095238095237,20328.28880499983,20.32828880499983,18753
dataset/gahuku.net,16,120,10,0.3,6.866666666666666,22502.672018999874,22.502672018999874,18757
dataset/gahuku.net,16,120,10,0.6,36.519999999999996,23123.899103999975,23.123899103999975,18751
dataset/gahuku.net,16,120,10,0.7,55.749999999999986,23898.922667999614,23.898922667999614,18752
dataset/gahuku.net,16,120,10,0.1,-5.800000000000001,24755.60054899961,24.75560054899961,18754
dataset/gahuku.net,16,120,10,0.9,95.4666666666667,25245.033743999556,25.245033743999556,18753
dataset/gahuku.net,16,120,10,0.2,-4.3500000000000005,25830.219387999932,25.830219387999932,18755
dataset/gahuku.net,16,120,10,0.8,75.50000000000001,26428.097643999536,26.428097643999536,18756
