signedZhao/sign_graph_40_0.300000_0.010000_0.100000_0.075000;CGI;0.700000;441.449000;441.465000;1.099999;2;0.000000;439.340000;1;19;24;0;14771288;111438011;439574075455;0;[34],[25],[39],[38],[36],[23],[12],[28],[11,24,32],[2,5,33],[8,27,29,30],[19],[14],[10,17,26],[20],[0,35],[31],[3,6,16,21],[37],[7],[1,4,13,15,22],[9],[18]
signedZhao/sign_graph_40_0.300000_0.050000_0.100000_0.075000;CGI;0.700000;521.442000;521.461000;2.499999;2;0.000000;518.217000;1;17;25;0;17146838;152129611;518512042514;0;[28],[36],[19],[2,33,35],[12],[10,17,26],[8,27,29,30],[11,24,32],[23],[14],[34],[25],[38],[20],[7,13],[18],[3,6,16,21],[1,4,15,22],[31],[9],[37],[39],[0],[5]
signedZhao/sign_graph_40_0.300000_0.010000_0.100000_0.075000;CGI;0.300000;8699.794000;8699.813000;11.867857;2;0.093000;8693.880000;1;9;4;0;17896132;451555741;8694207721470;0;[12,19],[1,3,4,7,8,9,11,13,14,15,17,18,20,21,22,23,24,25,27,30,32,36,37,38],[0,2,5,6,10,16,26,28,29,31,33,34,35,39]
signedZhao/sign_graph_40_0.300000_0.100000_0.100000_0.075000;CGI;0.700000;1633.162000;1633.180000;-3.700001;2;0.134000;1620.874000;1;10;27;0;16933658;685998902;1621427634355;0;[11,24,32],[12],[14],[8,27,29,30],[10,17,26],[36],[19],[23],[37],[25],[20],[2,6,21],[9],[34],[18],[0],[7],[28],[31],[35],[39],[38],[15],[1,3,4,13,22,33],[16],[5]
signedZhao/sign_graph_40_0.300000_0.200000_0.100000_0.075000;CGI;0.700000;696.886000;696.912000;-0.950001;2;0.005000;690.349000;1;13;28;0;25111330;353961141;690762612136;0;[12],[19],[25],[10,17,26],[8,27,29,30],[34],[36],[14],[23],[1,11],[9],[31],[7],[37],[39],[0],[28],[35],[3,22,24],[6,16],[18],[21,32],[20],[2,4,13,33],[38],[15],[5]
signedZhao/sign_graph_30_0.300000_0.010000_0.100000_0.075000;CGI;0.900000;28.364000;28.374000;-0.966670;2;0.000000;27.382000;1;13;25;0;9612291;67199986;27532363919;0;[9],[12],[14],[19],[23],[6,25,26],[5],[4,13],[1],[20],[3],[17],[22],[8],[10,27],[0],[28],[2],[18],[21],[16,24],[15,29],[7],[11]
signedZhao/sign_graph_30_0.300000_0.050000_0.100000_0.075000;CGI;0.900000;29.529000;29.540000;0.399997;2;0.000000;28.664000;1;13;25;0;9683345;60480430;28809755245;0;[9],[12],[19],[23],[14],[20],[1],[5],[4,13],[3],[2],[18],[21],[6,25,26],[17],[22],[16,24],[15,29],[10,27],[8],[28],[0],[7],[11]
signedZhao/sign_graph_30_0.300000_0.100000_0.100000_0.075000;CGI;0.900000;67.870000;67.881000;-1.900003;2;0.000000;66.301000;1;11;26;0;10050196;110012821;66505948174;0;[1],[12],[19],[20],[23],[14],[9],[18],[22],[3],[4,13],[5],[10,27],[2],[21],[17],[15,29],[24],[0],[6,16,25],[11],[28],[8],[26],[7]
signedZhao/sign_graph_30_0.300000_0.200000_0.100000_0.075000;CGI;0.900000;53.332000;53.343000;-1.100002;2;0.000000;51.973000;1;12;26;0;9893389;94606973;52165529454;0;[1],[11],[12],[14],[19],[20],[9],[23],[18],[17],[21],[4,13],[3],[15,29],[22],[5],[10,27],[2],[24],[28],[26],[6,16,25],[7],[8],[0]
signedZhao/sign_graph_40_0.300000_0.010000_0.100000_0.075000;CGI;0.900000;146.618000;146.636000;-14.233339;2;0.000000;141.495000;1;16;37;0;16901691;247562275;141876787601;0;[12],[14],[19],[20],[23],[28],[31],[34],[36],[25],[39],[5],[7],[37],[9],[35],[18],[38],[15],[24],[32],[0],[6],[3,22],[21],[10,27,29],[13],[11],[26],[2],[16],[8],[30],[4,33],[1],[17]
signedZhao/sign_graph_40_0.300000_0.050000_0.100000_0.075000;CGI;0.900000;62.644000;62.664000;-15.600005;2;0.001000;58.996000;1;18;38;0;18923214;173136669;59307621307;0;[5],[12],[14],[15],[18],[19],[20],[25],[31],[34],[36],[23],[7],[9],[39],[37],[0],[28],[6],[35],[24],[13],[38],[16],[3,22],[32],[21],[30],[8],[26],[2],[17],[10],[11],[4,33],[1],[27,29]
signedZhao/sign_graph_40_0.300000_0.100000_0.100000_0.075000;CGI;0.900000;106.447000;106.466000;-12.800004;2;0.001000;99.647000;1;16;38;0;17730219;322098927;100071281745;0;[12],[14],[19],[34],[36],[15],[7],[25],[20],[23],[0],[35],[28],[37],[18],[9],[31],[39],[5],[32],[21],[16],[6],[11],[24],[3,22],[8],[30],[38],[1],[13],[26],[2],[17],[10],[4,33],[27,29]
signedZhao/sign_graph_40_0.300000_0.200000_0.100000_0.075000;CGI;0.900000;168.269000;168.288000;-10.433337;2;0.000000;161.561000;1;15;38;0;17767058;330848264;161981781285;0;[12],[15],[19],[25],[34],[36],[31],[20],[14],[9],[18],[7],[16],[0],[35],[39],[28],[5],[37],[3,4,22],[23],[32],[11],[8],[6],[21],[30],[38],[10],[24],[17],[26],[2],[13],[1],[33],[27,29]
signedZhao/sign_graph_40_0.300000_0.010000_0.100000_0.075000;CGI;0.500000;6495.083000;6495.101000;21.600000;2;0.137000;6484.744000;1;5;10;0;16056983;702971308;6485255711819;0;[0,16,28,34,35,39],[8,10,11,14,17,20,24,26,27,29,30,32],[9,31,37],[7,13,23],[12],[18,21,25],[19],[36],[1,2,3,4,5,6,15,22,33,38]
signedZhao/sign_graph_40_0.300000_0.050000_0.100000_0.075000;CGI;0.500000;3099.717000;3099.732000;24.233333;2;0.005000;3094.913000;1;9;10;0;13223388;309719630;3095279366861;0;[7,13,23],[18,21,25],[9,31,37],[19],[12],[36],[0,16,28,34,35,39],[8,10,11,14,17,20,24,26,27,29,30,32],[1,2,3,4,5,6,15,22,33,38]
signedZhao/sign_graph_40_0.300000_0.100000_0.100000_0.075000;CGI;0.500000;2716.726000;2716.744000;29.250000;2;0.008000;2711.329000;1;9;10;0;16814913;356566938;2711712364468;0;[7,13,23],[12],[18,21,25],[19],[9,31,37],[0,16,28,34,35,39],[1,2,3,4,5,6,15,22,33,38],[36],[8,10,11,14,17,20,24,26,27,29,30,32]
signedZhao/sign_graph_40_0.300000_0.050000_0.100000_0.075000;CGI;0.300000;8207.698000;8207.717000;12.735714;2;0.055000;8201.403000;1;8;4;0;18367048;458268421;8201792607939;0;[12,19],[0,2,5,10,16,25,26,28,29,31,33,34,35,39],[1,3,4,6,7,8,9,11,13,14,15,17,18,20,21,22,23,24,27,30,32,36,37,38]
signedZhao/sign_graph_40_0.300000_0.200000_0.100000_0.075000;CGI;0.500000;2352.150000;2352.168000;30.652381;2;0.002000;2347.272000;3;10;10;0;16882214;300818139;2347649959714;0;[9,31,37],[12],[0,10,16,26,28,35,39],[18,21,25],[1,2,3,4,5,6,15,22,33,38],[19],[7,13,23],[8,29,30,34,36],[11,14,17,20,24,27,32]
signedZhao/sign_graph_40_0.300000_0.100000_0.100000_0.075000;CGI;0.300000;14778.197000;14778.216000;15.644048;2;0.639000;14756.449000;1;6;4;0;17622013;1394203556;14757245850650;0;[12,19],[0,2,5,10,16,25,26,28,29,31,33,34,35,39],[1,3,4,6,7,8,9,11,13,14,15,17,18,20,21,22,23,24,27,30,32,36,37,38]
signedZhao/sign_graph_40_0.300000_0.200000_0.100000_0.075000;CGI;0.300000;11122.826000;11122.840000;15.871077;2;0.153000;11110.349000;1;6;4;0;13406150;795993096;11110934734460;0;[0,2,5,10,16,26,28,29,31,33,34,35,39],[12,19],[1,3,4,6,7,8,9,11,13,14,15,17,18,20,21,22,23,24,25,27,30,32,36,37,38]
signedZhao/sign_graph_50_0.300000_0.010000_0.100000_0.075000;CGI;0.100000;1404.477000;1404.503000;0.984000;2;0.000000;1404.266000;1;5;2;0;24266304;15633527;1404300189292;0;[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49]
signedZhao/sign_graph_50_0.300000_0.050000_0.100000_0.075000;CGI;0.100000;2496.128000;2496.155000;0.936000;2;0.002000;2495.873000;1;7;2;0;25465314;19491964;2495910027051;0;[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49]
signedZhao/sign_graph_50_0.300000_0.010000_0.100000_0.075000;CGI;0.300000;4263.060000;4263.077000;2.952000;2;0.004000;4262.875000;1;7;2;0;16592439;15437647;4262911043925;0;[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49]
signedZhao/sign_graph_50_0.300000_0.100000_0.100000_0.075000;CGI;0.100000;6821.190000;6821.217000;0.848000;2;0.006000;6820.645000;1;7;2;0;26069986;45031999;6820713078513;0;[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49]
signedZhao/sign_graph_50_0.300000_0.200000_0.100000_0.075000;CGI;0.100000;6809.834000;6809.865000;0.776000;2;0.003000;6809.443000;1;7;2;0;29657167;27715272;6809497229040;0;[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49]
signedZhao/sign_graph_50_0.300000_0.050000_0.100000_0.075000;CGI;0.300000;10432.081000;10432.108000;2.808000;2;0.007000;10431.661000;1;7;2;0;25848082;33990234;10431717386649;0;[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49]
signedZhao/sign_graph_50_0.300000_0.100000_0.100000_0.075000;CGI;0.300000;37017.877000;37017.909000;2.544000;2;0.032000;37016.596000;3;8;2;0;29841291;111973218;37016698158657;0;[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49]
signedZhao/sign_graph_50_0.300000_0.010000_0.100000_0.075000;CGI;0.500000;36120.363000;36120.394000;9.466667;2;0.186000;36114.325000;5;10;11;0;29820404;461394020;36114606134126;0;[0,41,43,44,45],[1,8,30,38,47],[2,6,11,12,28,34,36],[3,5,13,15,17],[4,9,32,40,42],[7,14,18,26,33],[10,24,35,37,48],[16,19,23],[20,22,25,39,46],[21,27,29,31,49]
signedZhao/sign_graph_50_0.300000_0.100000_0.100000_0.075000;CGI;0.500000;36125.599000;36125.631000;17.692063;2;0.096000;36119.197000;1;8;9;0;30422950;409410025;36119509311953;0;[0,35,38,44,45],[1,7,8,14,18,21,23,26,33],[2,4,9,32,42],[3,5,12,13,15,16,17],[6,10,24,28,36,37],[11,19,34,48,49],[20,22,25,31,39,40,46],[27,29,30,41,43,47]
signedZhao/sign_graph_50_0.300000_0.200000_0.100000_0.075000;CGI;0.300000;36507.668000;36507.700000;2.328000;2;0.033000;36506.339000;3;7;2;0;30983449;130284586;36506454054172;0;[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49]
signedZhao/sign_graph_50_0.300000_0.010000_0.100000_0.075000;CGI;0.700000;2514.681000;2514.705000;-3.200002;2;0.059000;2505.078000;7;22;25;0;21848725;417821875;2505474711592;0;[35],[27],[26],[9,40,42],[18],[23],[39],[30],[22,33,46],[3,5,13,15],[14,21,29],[49],[0,11],[41,43,44],[19,34,48],[20,25,31],[1,2,6,7,12,47],[17],[28,45],[32],[4,16],[36],[8,38],[10,24,37]
signedZhao/sign_graph_50_0.300000_0.050000_0.100000_0.075000;CGI;0.700000;2149.051000;2149.072000;-16.470002;2;0.060000;2135.978000;1;22;29;0;19993470;526190801;2136451181265;0;[17],[14],[39],[9,41,44],[26],[23],[35],[38,40,45],[30],[18],[3,13,16],[1,2,6,7,47],[49],[21,29,31],[27],[12,15,19,34],[48],[11],[22,33,46],[36],[0],[32],[20,25],[5],[42],[28],[8,43],[4,10,24,37]
signedZhao/sign_graph_50_0.300000_0.050000_0.100000_0.075000;CGI;0.500000;36133.069000;36133.100000;16.124603;2;0.102000;36127.790000;4;8;9;0;29740163;378397088;36128068509889;0;[0,8,38,43,44,45],[1,2,6,7,18,23,30,33,36,47],[3,5,12,13,15,16,19,22,46],[4,9,32,34,40,41,42],[10,24,28,35,37,48],[11,14,21,27,29,49],[17,26],[20,25,31,39]
signedZhao/sign_graph_50_0.300000_0.010000_0.100000_0.075000;CGI;0.900000;317.884000;317.912000;-41.600011;2;0.188000;299.862000;1;21;49;0;26066063;728182455;300449580051;0;[4],[18],[23],[26],[27],[30],[35],[36],[39],[49],[14],[38],[32],[43],[25],[5],[45],[17],[31],[0],[44],[48],[2],[3],[42],[16],[46],[21],[15],[29],[37],[28],[47],[8],[11],[9],[10],[13,24],[41],[20],[1,7],[33],[6],[19],[40],[34],[22],[12]
signedZhao/sign_graph_50_0.300000_0.050000_0.100000_0.075000;CGI;0.900000;424.314000;424.343000;-42.700011;2;0.313000;397.643000;1;20;50;0;27151917;1056814118;398316137642;0;[18],[23],[26],[30],[35],[36],[39],[49],[14],[5],[25],[11],[27],[42],[28],[31],[4],[46],[0],[38],[37],[43],[29],[21],[45],[48],[17],[32],[44],[3],[15],[10],[16],[8],[20],[9],[2],[6],[47],[1,7],[33],[41],[13],[19],[40],[34],[12],[24],[22]
signedZhao/sign_graph_50_0.300000_0.100000_0.100000_0.075000;CGI;0.900000;280.099000;280.131000;-38.100010;2;0.126000;257.624000;1;22;50;0;29923875;858752046;258257974201;0;[4],[11],[14],[18],[23],[26],[27],[30],[39],[49],[36],[0],[35],[48],[32],[10],[45],[42],[43],[5],[17],[25],[31],[37],[29],[38],[41],[21],[46],[3],[6],[28],[47],[15],[44],[8],[16],[20],[2],[12],[19],[9],[7],[34],[33],[40],[1,22],[13],[24]
signedZhao/sign_graph_50_0.300000_0.200000_0.100000_0.075000;CGI;0.500000;36131.412000;36131.440000;21.022078;2;0.154000;36122.718000;3;7;8;0;26441403;544409664;36123098920438;0;[0,11],[1,8,19,27,29,34,37,38,47,48,49],[2,6,28,35,36],[3,5,12,13,15,16,17],[4,9,30,32,41,42,43,44],[7,14,18,21,23,26,33],[10,20,22,24,25,31,39,40,45,46]
signedZhao/sign_graph_50_0.300000_0.200000_0.100000_0.075000;CGI;0.900000;223.201000;223.229000;-34.800009;2;0.020000;204.748000;1;21;50;0;26773040;738536438;205390477655;0;[0],[11],[14],[18],[26],[27],[30],[35],[39],[32],[49],[48],[10],[4],[38],[23],[36],[43],[3],[34],[45],[29],[17],[5],[16],[47],[42],[37],[6],[25],[31],[28],[20],[15],[21],[8],[41],[46],[9],[1,7],[44],[33],[2],[12],[19],[40],[22],[13],[24]
signedZhao/sign_graph_50_0.300000_0.100000_0.100000_0.075000;CGI;0.700000;36000.450000;36000.480000;-11.400002;2;12.033000;32762.927000;3;22;30;0;28613578;22739577800;32772880498578;0;[14],[18],[39],[26],[0],[23],[30],[17],[49],[1,2,7,9],[3,5,13,15],[16,19,44],[11],[20,25,31],[10,24,37],[22,33,46],[48],[8,43,47],[12,34,40],[35],[27],[32],[21,29],[41],[38,45],[36],[4],[42],[6,28]
signedZhao/sign_graph_50_0.300000_0.200000_0.100000_0.075000;CGI;0.700000;637.391000;637.409000;-11.800002;2;0.000000;631.560000;3;24;32;0;16996518;213685822;631927274618;0;[49],[32],[39],[35],[22,33,46],[30],[14],[27],[8],[3,5,13,15],[18],[26],[1,2,7,9],[16,19,44],[42,43,47],[21,29,31],[23],[12,34,40],[11],[48],[38],[0],[17],[10,24,37],[28],[41],[6,25],[36],[4],[45],[20]
signedZhao/sign_graph_30_0.750000_0.010000_0.100000_0.075000;CGI;0.100000;9.475000;9.515000;1.200000;2;0.013000;9.443000;1;4;2;0;15729901;14427628;9448834729;0;[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29]
signedZhao/sign_graph_30_0.750000_0.100000_0.100000_0.075000;CGI;0.100000;9.489000;9.529000;1.160000;2;0.013000;9.454000;1;5;2;0;11202077;14857182;9461995618;0;[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29]
signedZhao/sign_graph_30_0.750000_0.050000_0.100000_0.075000;CGI;0.100000;9.419000;9.430000;1.200000;2;0.000000;9.405000;1;4;2;0;9869082;1184067;9409890599;0;[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29]
signedZhao/sign_graph_30_0.750000_0.200000_0.100000_0.075000;CGI;0.100000;20.540000;20.552000;1.133333;2;0.000000;20.518000;1;4;2;0;10502046;1578727;20527419734;0;[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29]
signedZhao/sign_graph_30_0.750000_0.010000_0.100000_0.075000;CGI;0.300000;63.577000;63.617000;3.600000;2;0.013000;63.489000;1;4;2;0;15549726;19256135;63513101760;0;[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29]
signedZhao/sign_graph_30_0.750000_0.100000_0.100000_0.075000;CGI;0.300000;57.901000;57.912000;3.480000;2;0.000000;57.853000;1;4;2;0;9837527;4427246;57866823542;0;[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29]
signedZhao/sign_graph_30_0.750000_0.200000_0.100000_0.075000;CGI;0.300000;57.084000;57.096000;3.400000;2;0.000000;57.041000;1;4;2;0;10986859;3952724;57052192169;0;[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29]
signedZhao/sign_graph_30_0.750000_0.050000_0.100000_0.075000;CGI;0.300000;72.002000;72.014000;3.600000;2;0.000000;71.930000;1;4;2;0;10384032;6144714;71952830792;0;[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29]
signedZhao/sign_graph_30_0.750000_0.100000_0.100000_0.075000;CGI;0.500000;561.885000;561.897000;12.722222;2;0.000000;560.651000;1;3;5;0;10755355;102136117;560817836168;0;[0,1,2,3,4,5],[12,13,14,15,16,17,27,28,29],[18,19,20,22,23,24],[6,7,8,9,10,11,21,25,26]
signedZhao/sign_graph_30_0.750000_0.010000_0.100000_0.075000;CGI;0.500000;900.464000;900.475000;11.955556;2;0.000000;898.921000;1;5;4;0;9934601;128418984;899105315585;0;[0,1,2,3,4,5],[12,13,14,15,16,17,27,28,29],[6,7,8,9,10,11,18,19,20,21,22,23,24,25,26]
signedZhao/sign_graph_30_0.750000_0.200000_0.100000_0.075000;CGI;0.500000;237.370000;237.382000;12.777778;2;0.000000;237.042000;1;4;5;0;11218570;24370944;237111090824;0;[0,1,2,3,4,5],[6,7,8,9,10,11,21,25,26],[12,13,14,15,16,17,27,28,29],[18,19,20,22,23,24]
signedZhao/sign_graph_30_0.750000_0.100000_0.100000_0.075000;CGI;0.700000;400.060000;400.070000;17.377618;2;0.000000;398.471000;1;6;9;0;9522884;113395787;398676876431;0;[6,7,8,9,10,11,26],[12,13,14,15,16,17],[0,1,2,4,5],[18,19,22,24],[25,27,29],[3,21],[28],[20,23]
signedZhao/sign_graph_30_0.750000_0.200000_0.100000_0.075000;CGI;0.700000;361.994000;362.005000;14.329999;2;0.000000;360.221000;1;6;10;0;9676958;128810644;360432787405;0;[0,1,2,4,5],[12,13,14,15,16,17],[6,8,9,10,11,26],[18,19,22,24],[7,25,27,29],[28],[20,23],[21],[3]
signedZhao/sign_graph_30_0.750000_0.010000_0.100000_0.075000;CGI;0.900000;65.437000;65.449000;2.699995;2;0.000000;64.235000;1;12;20;0;10037316;85183930;64409200209;0;[3],[12],[20],[21],[28],[18,19,22,24],[1,4,15],[8,9,11,26],[6,7,16],[2],[23],[17],[25,29],[14],[10],[13],[27],[5],[0]
signedZhao/sign_graph_30_0.750000_0.050000_0.100000_0.075000;CGI;0.500000;858.564000;858.576000;11.955556;2;0.000000;857.073000;1;5;4;0;11181629;122600822;857260600025;0;[0,1,2,3,4,5],[12,13,14,15,16,17,27,28,29],[6,7,8,9,10,11,18,19,20,21,22,23,24,25,26]
signedZhao/sign_graph_30_0.750000_0.100000_0.100000_0.075000;CGI;0.900000;24.955000;24.966000;-6.233339;2;0.000000;24.283000;1;12;23;0;10137774;44435368;24414814988;0;[2],[3],[12],[26],[28],[1,4,15],[21],[20],[6,8,9,11],[23],[14],[13],[18,19,22],[17],[24],[10],[27],[29],[7,16],[25],[0],[5]
