file_name,vertices,edges,m,lambda,density,time_ms,time_s
dataset/gahuku.net,16,120,50,0.1,-5.800000000000001,28958.26619700165,28.95826619700165
dataset/gahuku.net,16,120,50,0.1,-5.800000000000001,57742.71676100034,57.74271676100034
dataset/gahuku.net,16,120,50,0.1,-5.800000000000001,86632.93810200048,86.63293810200048
dataset/gahuku.net,16,120,50,0.1,-5.800000000000001,115541.05376600273,115.54105376600273
dataset/gahuku.net,16,120,50,0.1,-5.800000000000001,144465.69334300148,144.46569334300148
dataset/gahuku.net,16,120,50,0.2,-4.3500000000000005,173518.49838800263,173.51849838800263
dataset/gahuku.net,16,120,50,0.2,0.4509090909090909,202281.46675400058,202.28146675400058
dataset/gahuku.net,16,120,50,0.2,3.8000000000000003,230682.86073400304,230.68286073400304
dataset/gahuku.net,16,120,50,0.2,-4.3500000000000005,259485.81370500324,259.48581370500324
dataset/gahuku.net,16,120,50,0.2,3.8000000000000003,287618.49085200083,287.61849085200083
dataset/gahuku.net,16,120,50,0.3,11.854285714285712,304356.823797003,304.356823797003
dataset/gahuku.net,16,120,50,0.3,11.854285714285716,320798.07658800203,320.798076588002
dataset/gahuku.net,16,120,50,0.3,10.875,338467.4513140017,338.46745131400166
dataset/gahuku.net,16,120,50,0.3,7.116666666666667,355475.0971800022,355.4750971800022
dataset/gahuku.net,16,120,50,0.3,10.633333333333333,372245.8584200031,372.24585842000306
dataset/gahuku.net,16,120,50,0.4,17.076190476190476,383497.8700210013,383.4978700210013
dataset/gahuku.net,16,120,50,0.4,17.076190476190476,394455.52123400196,394.45552123400194
dataset/gahuku.net,16,120,50,0.4,17.07619047619048,405647.55407000124,405.6475540700012
dataset/gahuku.net,16,120,50,0.4,17.07619047619048,416968.2724250015,416.9682724250015
dataset/gahuku.net,16,120,50,0.4,16.262857142857143,428148.4874030029,428.14848740300295
dataset/gahuku.net,16,120,50,0.5,24.23809523809524,438254.5252790005,438.2545252790005
dataset/gahuku.net,16,120,50,0.5,24.23809523809524,449258.22149000305,449.25822149000305
dataset/gahuku.net,16,120,50,0.5,24.238095238095237,460673.365472001,460.673365472001
dataset/gahuku.net,16,120,50,0.5,24.23809523809524,471056.3112790005,471.0563112790005
dataset/gahuku.net,16,120,50,0.5,24.238095238095237,481974.48622900265,481.97448622900265
dataset/gahuku.net,16,120,50,0.6,36.52,490788.84736899997,490.788847369
dataset/gahuku.net,16,120,50,0.6,36.52,499138.8115879999,499.13881158799995
dataset/gahuku.net,16,120,50,0.6,36.52,508152.0073259999,508.1520073259999
dataset/gahuku.net,16,120,50,0.6,36.52,516771.4225640011,516.7714225640011
dataset/gahuku.net,16,120,50,0.6,36.52,526009.5043520014,526.0095043520014
dataset/gahuku.net,16,120,50,0.7,55.75000000000001,534292.5708000002,534.2925708000002
dataset/gahuku.net,16,120,50,0.7,55.75,543183.6126720009,543.1836126720009
dataset/gahuku.net,16,120,50,0.7,55.75000000000001,552098.1926840032,552.0981926840032
dataset/gahuku.net,16,120,50,0.7,55.75000000000001,560410.3957690021,560.4103957690022
dataset/gahuku.net,16,120,50,0.7,55.75000000000001,569704.8799870026,569.7048799870026
dataset/gahuku.net,16,120,50,0.8,75.50000000000003,578921.820628002,578.921820628002
dataset/gahuku.net,16,120,50,0.8,75.50000000000003,588367.7483910032,588.3677483910033
dataset/gahuku.net,16,120,50,0.8,75.50000000000003,597482.3359399998,597.4823359399998
dataset/gahuku.net,16,120,50,0.8,75.50000000000003,607011.443667001,607.011443667001
dataset/gahuku.net,16,120,50,0.8,75.50000000000003,616522.0232950014,616.5220232950014
dataset/gahuku.net,16,120,50,0.9,95.4666666666667,626093.8096250029,626.0938096250029
dataset/gahuku.net,16,120,50,0.9,95.4666666666667,635030.0128859999,635.0300128859999
dataset/gahuku.net,16,120,50,0.9,95.4666666666667,644257.0187850033,644.2570187850033
dataset/gahuku.net,16,120,50,0.9,95.4666666666667,653062.314083003,653.062314083003
dataset/gahuku.net,16,120,50,0.9,95.4666666666667,661287.8213680014,661.2878213680015
