file_name,vertices,edges,m,lambda,density,time_ms,time_s,process_id
dataset/gahuku.net,16,120,20,0.7,55.75000000000001,5965.938268986065,5.965938268986065,295175
dataset/gahuku.net,16,120,20,0.6,36.52,8374.67905000085,8.37467905000085,295174
dataset/gahuku.net,16,120,20,0.5,24.23809523809524,9677.915081992978,9.677915081992978,295180
dataset/gahuku.net,16,120,20,0.4,16.262857142857143,9743.90622699866,9.74390622699866,295179
dataset/gahuku.net,16,120,20,0.8,75.50000000000003,14558.313721005106,14.558313721005106,295175
dataset/gahuku.net,16,120,20,0.3,9.274999999999999,16439.805682981387,16.439805682981387,295177
dataset/gahuku.net,16,120,20,0.7,55.75,16725.39642098127,16.72539642098127,295174
dataset/gahuku.net,16,120,20,0.6,36.52,18168.197574006626,18.168197574006626,295180
dataset/gahuku.net,16,120,20,0.5,24.23809523809524,19249.339027999667,19.249339027999667,295179
dataset/gahuku.net,16,120,20,0.1,-5.800000000000001,20759.25121200271,20.75925121200271,295178
dataset/gahuku.net,16,120,20,0.2,3.8000000000000003,22886.390737985494,22.886390737985494,295176
dataset/gahuku.net,16,120,20,0.9,95.46666666666668,25648.10728598968,25.64810728598968,295175
dataset/gahuku.net,16,120,20,0.8,75.50000000000003,32148.69098100462,32.14869098100462,295174
dataset/gahuku.net,16,120,20,0.7,55.75,33382.7751109784,33.3827751109784,295180
dataset/gahuku.net,16,120,20,0.6,36.519999999999996,33425.359954999294,33.425359954999294,295179
dataset/gahuku.net,16,120,20,0.4,16.262857142857143,34359.168067981955,34.359168067981955,295177
dataset/gahuku.net,16,120,20,0.9,95.4666666666667,45754.074425,45.754074425,295174
dataset/gahuku.net,16,120,20,0.7,55.75000000000001,48696.96615499561,48.69696615499561,295179
dataset/gahuku.net,16,120,20,0.8,75.50000000000001,48860.31804798404,48.86031804798404,295180
dataset/gahuku.net,16,120,20,0.3,11.854285714285714,50632.2971030022,50.6322971030022,295176
dataset/gahuku.net,16,120,20,0.5,24.23809523809524,50742.411440995056,50.742411440995056,295177
dataset/gahuku.net,16,120,20,0.9,95.4666666666667,58721.41523199389,58.72141523199389,295180
dataset/gahuku.net,16,120,20,0.2,3.8000000000000003,59413.98368598311,59.41398368598311,295178
dataset/gahuku.net,16,120,20,0.8,75.50000000000003,59760.76641699183,59.76076641699183,295179
dataset/gahuku.net,16,120,20,0.6,36.519999999999996,61542.779449984664,61.542779449984664,295177
dataset/gahuku.net,16,120,20,0.4,16.262857142857143,63996.99137499556,63.99699137499556,295176
dataset/gahuku.net,16,120,20,0.1,-5.800000000000001,64423.08672799845,64.42308672799845,295175
dataset/gahuku.net,16,120,20,0.9,95.4666666666667,67530.62195898383,67.53062195898383,295179
dataset/gahuku.net,16,120,20,0.7,55.75,72387.75250199251,72.38775250199251,295177
dataset/gahuku.net,16,120,20,0.5,24.23809523809524,75960.74266199139,75.96074266199139,295176
dataset/gahuku.net,16,120,20,0.3,6.866666666666666,78380.23413298652,78.38023413298652,295178
dataset/gahuku.net,16,120,20,0.1,-5.800000000000001,78987.95830999734,78.98795830999734,295174
dataset/gahuku.net,16,120,20,0.8,75.50000000000003,82717.0336410054,82.7170336410054,295177
dataset/gahuku.net,16,120,20,0.6,36.52,85060.99369199364,85.06099369199364,295176
dataset/gahuku.net,16,120,20,0.1,-5.800000000000001,88065.45977797941,88.06545977797941,295180
dataset/gahuku.net,16,120,20,0.4,16.262857142857143,91366.98380098096,91.36698380098096,295178
dataset/gahuku.net,16,120,20,0.9,95.4666666666667,93244.53575600637,93.24453575600637,295177
dataset/gahuku.net,16,120,20,0.7,55.75000000000001,94821.1290089821,94.8211290089821,295176
dataset/gahuku.net,16,120,20,0.2,-4.3500000000000005,95884.86095698318,95.88486095698318,295175
dataset/gahuku.net,16,120,20,0.1,-5.800000000000001,99368.06852099835,99.36806852099835,295179
dataset/gahuku.net,16,120,20,0.5,24.23809523809524,105171.10669400427,105.17110669400427,295178
dataset/gahuku.net,16,120,20,0.8,75.50000000000003,106092.3540609947,106.0923540609947,295176
dataset/gahuku.net,16,120,20,0.2,3.8000000000000003,111209.18157600681,111.20918157600681,295174
dataset/gahuku.net,16,120,20,0.3,11.854285714285714,113540.25877200183,113.54025877200183,295175
dataset/gahuku.net,16,120,20,0.6,36.52,116220.51352498238,116.22051352498238,295178
dataset/gahuku.net,16,120,20,0.9,95.4666666666667,117378.84934298927,117.37884934298927,295176
dataset/gahuku.net,16,120,20,0.2,3.8000000000000003,120830.42921099695,120.83042921099695,295180
dataset/gahuku.net,16,120,20,0.1,-5.800000000000001,127288.58418698655,127.28858418698655,295177
dataset/gahuku.net,16,120,20,0.7,55.75,127668.63827599445,127.66863827599445,295178
dataset/gahuku.net,16,120,20,0.4,16.262857142857143,128067.07228400046,128.06707228400046,295175
dataset/gahuku.net,16,120,20,0.3,11.854285714285714,132733.12054699636,132.73312054699636,295174
dataset/gahuku.net,16,120,20,0.2,-4.3500000000000005,133345.08874698076,133.34508874698076,295179
dataset/gahuku.net,16,120,20,0.8,75.50000000000001,136073.17440598854,136.07317440598854,295178
dataset/gahuku.net,16,120,20,0.3,6.866666666666666,140108.9417040057,140.1089417040057,295180
dataset/gahuku.net,16,120,20,0.5,24.238095238095237,140399.51622500666,140.39951622500666,295175
dataset/gahuku.net,16,120,20,0.9,95.4666666666667,141689.48522000574,141.68948522000574,295178
dataset/gahuku.net,16,120,20,0.4,16.262857142857143,144659.55934298108,144.65955934298108,295174
dataset/gahuku.net,16,120,20,0.1,-5.800000000000001,149592.34194399323,149.59234194399323,295176
dataset/gahuku.net,16,120,20,0.6,36.519999999999996,151124.35299399658,151.12435299399658,295175
dataset/gahuku.net,16,120,20,0.3,6.866666666666666,152075.2347749949,152.0752347749949,295179
dataset/gahuku.net,16,120,20,0.4,16.262857142857143,153594.6681619971,153.5946681619971,295180
dataset/gahuku.net,16,120,20,0.5,24.23809523809524,158922.2806970065,158.9222806970065,295174
dataset/gahuku.net,16,120,20,0.2,-4.3500000000000005,158974.00185800507,158.97400185800507,295177
dataset/gahuku.net,16,120,20,0.7,55.75000000000001,161432.35442598234,161.43235442598234,295175
dataset/gahuku.net,16,120,20,0.4,16.262857142857143,166043.36733199307,166.04336733199307,295179
dataset/gahuku.net,16,120,20,0.5,24.238095238095237,167046.3480829785,167.0463480829785,295180
dataset/gahuku.net,16,120,20,0.6,36.52,168869.90413599415,168.86990413599415,295174
dataset/gahuku.net,16,120,20,0.8,75.50000000000003,172708.41479700175,172.70841479700175,295175
dataset/gahuku.net,16,120,20,0.1,-5.800000000000001,173858.6313709966,173.8586313709966,295178
dataset/gahuku.net,16,120,20,0.9,95.4666666666667,177365.18519200035,177.36518519200035,295179
dataset/gahuku.net,16,120,20,0.3,10.875,178527.12300000712,178.52712300000712,295177
dataset/gahuku.net,16,120,20,0.2,2.1381818181818186,180938.7594879954,180.9387594879954,295176
dataset/gahuku.net,16,120,20,0.9,95.4666666666667,181246.4782469906,181.2464782469906,295175
dataset/gahuku.net,16,120,20,0.4,16.262857142857143,189975.13116998016,189.97513116998016,295177
dataset/gahuku.net,16,120,20,0.3,6.866666666666666,191842.62320198468,191.84262320198468,295178
dataset/gahuku.net,16,120,20,0.5,24.23809523809524,193028.39158699499,193.02839158699499,295176
dataset/gahuku.net,16,120,20,0.2,3.8000000000000003,195845.2159689914,195.8452159689914,295174
dataset/gahuku.net,16,120,20,0.1,-5.800000000000001,198668.70034698513,198.66870034698513,295180
dataset/gahuku.net,16,120,20,0.5,24.238095238095237,203188.28743498307,203.18828743498307,295177
dataset/gahuku.net,16,120,20,0.6,36.519999999999996,203468.2307629846,203.4682307629846,295176
dataset/gahuku.net,16,120,20,0.4,16.262857142857143,204791.0677070031,204.7910677070031,295178
dataset/gahuku.net,16,120,20,0.1,-5.800000000000001,205791.52040099143,205.79152040099143,295179
dataset/gahuku.net,16,120,20,0.1,-5.800000000000001,210133.64352998906,210.13364352998906,295175
dataset/gahuku.net,16,120,20,0.3,6.866666666666666,212072.4109679868,212.0724109679868,295174
dataset/gahuku.net,16,120,20,0.6,36.52,215924.3287399877,215.9243287399877,295177
dataset/gahuku.net,16,120,20,0.7,55.75,217661.76513998653,217.66176513998653,295176
dataset/gahuku.net,16,120,20,0.5,24.23809523809524,222997.72529499023,222.99772529499023,295178
dataset/gahuku.net,16,120,20,0.7,55.75,235438.6902669794,235.4386902669794,295177
dataset/gahuku.net,16,120,20,0.4,17.07619047619048,236712.04311400652,236.71204311400652,295174
dataset/gahuku.net,16,120,20,0.8,75.50000000000003,237525.79260698985,237.52579260698985,295176
dataset/gahuku.net,16,120,20,0.6,36.519999999999996,239350.62726397882,239.35062726397882,295178
dataset/gahuku.net,16,120,20,0.2,0.4509090909090909,242516.17372297915,242.51617372297915,295180
dataset/gahuku.net,16,120,20,0.8,75.50000000000003,251429.49833598686,251.42949833598686,295177
dataset/gahuku.net,16,120,20,0.2,3.8000000000000003,252088.993783982,252.088993783982,295179
dataset/gahuku.net,16,120,20,0.9,95.4666666666667,252102.02837598627,252.10202837598627,295176
dataset/gahuku.net,16,120,20,0.7,55.75,254135.4781120026,254.1354781120026,295178
dataset/gahuku.net,16,120,20,0.5,24.238095238095237,254742.46029299684,254.74246029299684,295174
dataset/gahuku.net,16,120,20,0.2,3.8000000000000003,256941.820129985,256.941820129985,295175
dataset/gahuku.net,16,120,20,0.9,95.46666666666668,259969.40223898855,259.96940223898855,295177
dataset/gahuku.net,16,120,20,0.3,10.875,260898.951982992,260.898951982992,295180
dataset/gahuku.net,16,120,20,0.6,36.519999999999996,264084.0404549963,264.0840404549963,295174
dataset/gahuku.net,16,120,20,0.8,75.50000000000003,265470.7398279861,265.4707398279861,295178
dataset/gahuku.net,16,120,20,0.3,6.866666666666666,270819.8504259926,270.8198504259926,295179
dataset/gahuku.net,16,120,20,0.7,55.75,272014.17863499955,272.01417863499955,295174
dataset/gahuku.net,16,120,20,0.4,17.07619047619048,273461.2398299796,273.4612398299796,295180
dataset/gahuku.net,16,120,20,0.3,6.866666666666666,274833.8702750043,274.8338702750043,295175
dataset/gahuku.net,16,120,20,0.9,95.4666666666667,275579.12398999906,275.57912398999906,295178
dataset/gahuku.net,16,120,20,0.8,75.50000000000003,281385.24014898576,281.38524014898576,295174
dataset/gahuku.net,16,120,20,0.1,-5.800000000000001,282272.03766899765,282.27203766899765,295176
dataset/gahuku.net,16,120,20,0.4,16.262857142857143,283363.0560649908,283.3630560649908,295179
dataset/gahuku.net,16,120,20,0.5,24.238095238095237,284457.5753569952,284.4575753569952,295180
dataset/gahuku.net,16,120,20,0.4,16.262857142857143,288106.5427499998,288.1065427499998,295175
dataset/gahuku.net,16,120,20,0.9,95.4666666666667,290595.2979190042,290.5952979190042,295174
dataset/gahuku.net,16,120,20,0.1,-5.800000000000001,291284.19451398076,291.28419451398076,295177
dataset/gahuku.net,16,120,20,0.6,36.52,294120.3094990051,294.1203094990051,295180
dataset/gahuku.net,16,120,20,0.5,24.23809523809524,295866.7634909798,295.8667634909798,295179
dataset/gahuku.net,16,120,20,0.5,24.23809523809524,300163.63433998777,300.16363433998777,295175
dataset/gahuku.net,16,120,20,0.7,55.75,303392.3187229957,303.3923187229957,295180
dataset/gahuku.net,16,120,20,0.6,36.519999999999996,305480.01299999305,305.48001299999305,295179
dataset/gahuku.net,16,120,20,0.1,-5.800000000000001,306767.3061199894,306.76730611998937,295178
dataset/gahuku.net,16,120,20,0.6,36.52,311406.187888002,311.406187888002,295175
dataset/gahuku.net,16,120,20,0.2,3.8000000000000003,312504.1956039786,312.5041956039786,295176
dataset/gahuku.net,16,120,20,0.7,55.75,312924.29446900496,312.92429446900496,295179
