file_name,vertices,edges,m,lambda,density,time_ms,time_s,process_id
dataset/rudson.net,15,146,20,0.7,39.69999999999998,9632.373122993158,9.632373122993158,271684
dataset/rudson.net,15,146,20,0.6,19.77777777777778,16068.778151995502,16.068778151995502,271683
dataset/rudson.net,15,146,20,0.8,69.92000000000003,18942.313323001144,18.942313323001144,271684
dataset/rudson.net,15,146,20,0.2,-3.4133333333333336,24079.652443004306,24.079652443004306,271679
dataset/rudson.net,15,146,20,0.5,8.266666666666667,26500.271463999525,26.500271463999525,271682
dataset/rudson.net,15,146,20,0.1,-7.306666666666668,27762.175133015262,27.762175133015262,271678
dataset/rudson.net,15,146,20,0.3,0.4800000000000002,27765.429601015057,27.765429601015057,271680
dataset/rudson.net,15,146,20,0.9,113.00000000000003,27777.045419992646,27.777045419992646,271684
dataset/rudson.net,15,146,20,0.7,40.79999999999999,28070.91058700462,28.07091058700462,271683
dataset/rudson.net,15,146,20,0.4,4.373333333333334,28111.621332005598,28.111621332005598,271681
dataset/rudson.net,15,146,20,0.8,70.1866666666667,36585.47718799673,36.58547718799673,271683
dataset/rudson.net,15,146,20,0.6,20.466666666666665,42226.92088101758,42.22692088101758,271682
dataset/rudson.net,15,146,20,0.9,113.00000000000004,45681.10796701512,45.68110796701512,271683
dataset/rudson.net,15,146,20,0.3,0.4800000000000002,52271.08981800848,52.27108981800848,271679
dataset/rudson.net,15,146,20,0.7,39.97999999999999,53027.347793016816,53.027347793016816,271682
dataset/rudson.net,15,146,20,0.5,8.266666666666667,55872.33120101155,55.87233120101155,271681
dataset/rudson.net,15,146,20,0.1,-7.306666666666668,56331.45461301319,56.33145461301319,271684
dataset/rudson.net,15,146,20,0.4,4.373333333333334,57909.48311201646,57.90948311201646,271680
dataset/rudson.net,15,146,20,0.2,-3.4133333333333336,57949.14713900653,57.94914713900653,271678
dataset/rudson.net,15,146,20,0.8,70.18666666666668,62551.90539601608,62.55190539601608,271682
dataset/rudson.net,15,146,20,0.9,113.00000000000003,71005.03726900206,71.00503726900206,271682
dataset/rudson.net,15,146,20,0.1,-7.306666666666668,71156.04640700622,71.15604640700622,271683
dataset/rudson.net,15,146,20,0.6,20.366666666666664,72947.13653999497,72.94713653999497,271681
dataset/rudson.net,15,146,20,0.4,4.373333333333334,79479.15773099521,79.47915773099521,271679
dataset/rudson.net,15,146,20,0.7,41.09999999999999,82845.10773001239,82.84510773001239,271681
dataset/rudson.net,15,146,20,0.2,-3.4133333333333336,83043.51420301828,83.04351420301828,271684
dataset/rudson.net,15,146,20,0.3,0.4800000000000002,86656.8098620046,86.6568098620046,271678
dataset/rudson.net,15,146,20,0.5,8.266666666666667,87363.96323499503,87.36396323499503,271680
dataset/rudson.net,15,146,20,0.8,70.1866666666667,92840.45420400798,92.84045420400798,271681
dataset/rudson.net,15,146,20,0.2,-3.4133333333333336,98938.18002499756,98.93818002499756,271683
dataset/rudson.net,15,146,20,0.1,-7.306666666666668,99028.73271799763,99.02873271799763,271682
dataset/rudson.net,15,146,20,0.9,113.00000000000004,102325.92791799107,102.32592791799107,271681
dataset/rudson.net,15,146,20,0.6,20.014285714285712,104754.55198899726,104.75455198899726,271680
dataset/rudson.net,15,146,20,0.5,8.266666666666667,109062.15968701872,109.06215968701872,271679
dataset/rudson.net,15,146,20,0.3,0.4800000000000002,111879.92059299722,111.87992059299722,271684
dataset/rudson.net,15,146,20,0.4,4.373333333333334,113421.21345800115,113.42121345800115,271678
dataset/rudson.net,15,146,20,0.7,40.29999999999999,117801.75303400028,117.80175303400028,271680
dataset/rudson.net,15,146,20,0.6,23.079999999999995,126248.09246399673,126.24809246399673,271679
dataset/rudson.net,15,146,20,0.8,70.18666666666668,127903.53752800729,127.90353752800729,271680
dataset/rudson.net,15,146,20,0.3,0.4800000000000002,128242.59863601765,128.24259863601765,271683
dataset/rudson.net,15,146,20,0.2,-3.4133333333333336,128593.68905200972,128.59368905200972,271682
dataset/rudson.net,15,146,20,0.1,-7.306666666666668,132328.8464170182,132.3288464170182,271681
dataset/rudson.net,15,146,20,0.7,40.76,135781.2052220106,135.7812052220106,271679
dataset/rudson.net,15,146,20,0.9,113.00000000000004,137553.75346299843,137.55375346299843,271680
dataset/rudson.net,15,146,20,0.4,4.373333333333334,140107.60933801066,140.10760933801066,271684
dataset/rudson.net,15,146,20,0.5,12.214285714285715,142831.01334999083,142.83101334999083,271678
dataset/rudson.net,15,146,20,0.8,70.18666666666668,146518.91311301733,146.51891311301733,271679
dataset/rudson.net,15,146,20,0.9,113.00000000000004,157309.896191,157.309896191,271679
dataset/rudson.net,15,146,20,0.4,4.373333333333334,159294.5603959961,159.2945603959961,271683
dataset/rudson.net,15,146,20,0.3,0.4800000000000002,160175.41804999928,160.17541804999928,271682
dataset/rudson.net,15,146,20,0.6,21.444444444444443,162929.15830301354,162.92915830301354,271678
dataset/rudson.net,15,146,20,0.2,-3.4133333333333336,164131.59554300364,164.13159554300364,271681
dataset/rudson.net,15,146,20,0.1,-7.306666666666668,168119.5229809964,168.1195229809964,271680
dataset/rudson.net,15,146,20,0.5,8.266666666666667,175634.7673459968,175.6347673459968,271684
dataset/rudson.net,15,146,20,0.7,40.08666666666666,178668.2615739992,178.6682615739992,271678
dataset/rudson.net,15,146,20,0.8,70.1866666666667,194688.42309899628,194.68842309899628,271678
dataset/rudson.net,15,146,20,0.4,4.373333333333334,202932.52328099334,202.93252328099334,271682
dataset/rudson.net,15,146,20,0.1,-7.306666666666668,203390.10240300559,203.39010240300559,271679
